order_id,cust_id,item_id,channel,original_price,discounted_price,actual_amount,coupon_discount,is_coupon_used,coupon_id,is_discounted,discount_rate,grass_date,coupon_type
297,1000333,90020,拼多多,433,433,433.0,0.0,N,,False,0.0,2025/11/28,nan
298,1002574,90065,淘宝,198,198,198.0,0.0,N,,False,0.0,2025/11/28,nan
299,1002299,90021,拼多多,118,118,118.0,0.0,N,,False,0.0,2025/11/28,nan
300,1002760,90108,淘宝,53,47,42.3,0.9,Y,CP00000565,True,0.1,2025/11/28,discount
301,1000156,90069,拼多多,402,402,402.0,0.0,N,,False,0.0,2025/11/28,nan
302,1002899,90142,淘宝,289,231,231.0,0.0,N,,True,0.2,2025/11/28,nan
303,1000656,90008,拼多多,232,162,162.0,0.0,N,,True,0.3,2025/11/28,nan
304,1001777,90183,拼多多,257,205,174.25,0.85,Y,CP00000555,True,0.2,2025/11/28,discount
305,1001274,90006,淘宝,306,306,306.0,0.0,N,,False,0.0,2025/11/28,nan
306,1000743,90181,淘宝,360,360,341.0,19.0,Y,CP00000530,False,0.0,2025/11/28,cash
307,1000453,90050,拼多多,197,197,197.0,0.0,N,,False,0.0,2025/11/28,nan
308,1002605,90093,拼多多,97,67,53.6,0.8,Y,CP00000577,True,0.3,2025/11/28,discount
309,1001236,90171,淘宝,467,467,467.0,0.0,N,,False,0.0,2025/11/28,nan
310,1002398,90091,淘宝,99,99,99.0,0.0,N,,False,0.0,2025/11/28,nan
311,1000572,90047,拼多多,171,119,95.2,0.8,Y,CP00000543,True,0.3,2025/11/28,discount
312,1002182,90104,拼多多,81,56,56.0,0.0,N,,True,0.3,2025/11/28,nan
313,1002905,90051,淘宝,265,238,202.3,0.85,Y,CP00000520,True,0.1,2025/11/28,discount
314,1002092,90026,拼多多,78,70,70.0,0.0,N,,True,0.1,2025/11/28,nan
315,1001217,90103,拼多多,473,473,473.0,0.0,N,,False,0.0,2025/11/28,nan
316,1000298,90162,淘宝,131,131,131.0,0.0,N,,False,0.0,2025/11/28,nan
317,1001588,90152,淘宝,448,448,448.0,0.0,N,,False,0.0,2025/11/28,nan
318,1002958,90131,淘宝,403,322,257.6,0.8,Y,CP00000580,True,0.2,2025/11/28,discount
319,1000953,90025,淘宝,324,259,259.0,0.0,N,,True,0.2,2025/11/28,nan
320,1002906,90171,淘宝,467,467,396.95,0.85,Y,CP00000529,False,0.0,2025/11/28,discount
321,1001141,90148,拼多多,470,470,470.0,0.0,N,,False,0.0,2025/11/28,nan
322,1001170,90007,淘宝,112,112,112.0,0.0,N,,False,0.0,2025/11/28,nan
323,1002012,90128,拼多多,86,86,86.0,0.0,N,,False,0.0,2025/11/28,nan
324,1001919,90050,拼多多,197,197,157.6,0.8,Y,CP00000556,False,0.0,2025/11/28,discount
325,1002663,90141,拼多多,210,147,147.0,0.0,N,,True,0.3,2025/11/28,nan
326,1002423,90160,拼多多,201,201,201.0,0.0,N,,False,0.0,2025/11/28,nan
327,1000766,90158,拼多多,82,82,82.0,0.0,N,,False,0.0,2025/11/28,nan
328,1001987,90054,淘宝,177,177,177.0,0.0,N,,False,0.0,2025/11/28,nan
329,1002684,90077,拼多多,459,459,390.15,0.85,Y,CP00000622,False,0.0,2025/11/29,discount
330,1002019,90171,拼多多,467,373,373.0,0.0,N,,True,0.2,2025/11/29,nan
331,1000291,90153,拼多多,83,83,83.0,0.0,N,,False,0.0,2025/11/29,nan
332,1001665,90019,淘宝,58,58,58.0,0.0,N,,False,0.0,2025/11/29,nan
333,1002872,90160,拼多多,201,201,201.0,0.0,N,,False,0.0,2025/11/29,nan
334,1002757,90089,拼多多,398,398,358.2,0.9,Y,CP00000593,False,0.0,2025/11/29,discount
335,1000463,90017,淘宝,248,248,248.0,0.0,N,,False,0.0,2025/11/29,nan
336,1001486,90087,淘宝,339,237,237.0,0.0,N,,True,0.3,2025/11/29,nan
337,1002664,90133,拼多多,402,361,361.0,0.0,N,,True,0.1,2025/11/29,nan
338,1002635,90082,拼多多,371,333,283.05,0.85,Y,CP00000610,True,0.1,2025/11/29,discount
339,1001744,90006,拼多多,306,306,260.1,0.85,Y,CP00000631,False,0.0,2025/11/29,discount
340,1000847,90048,淘宝,248,248,212.0,36.0,Y,CP00000637,False,0.0,2025/11/29,cash
341,1001008,90069,拼多多,402,281,238.85,0.85,Y,CP00000607,True,0.3,2025/11/29,discount
342,1001595,90069,拼多多,402,361,361.0,0.0,N,,True,0.1,2025/11/29,nan
343,1000078,90147,拼多多,214,192,192.0,0.0,N,,True,0.1,2025/11/29,nan
344,1001671,90118,淘宝,497,497,497.0,0.0,N,,False,0.0,2025/11/29,nan
345,1002781,90163,淘宝,419,335,335.0,0.0,N,,True,0.2,2025/11/29,nan
346,1000333,90161,拼多多,392,313,313.0,0.0,N,,True,0.2,2025/11/29,nan
347,1000071,90104,淘宝,81,81,68.85,0.85,Y,CP00000635,False,0.0,2025/11/29,discount
348,1002853,90084,拼多多,175,175,175.0,0.0,N,,False,0.0,2025/11/29,nan
349,1002756,90157,淘宝,243,194,174.6,0.9,Y,CP00000656,True,0.2,2025/11/29,discount
350,1000323,90185,拼多多,439,439,439.0,0.0,N,,False,0.0,2025/11/29,nan
351,1000994,90064,淘宝,287,287,287.0,0.0,N,,False,0.0,2025/11/29,nan
352,1002807,90039,淘宝,98,98,98.0,0.0,N,,False,0.0,2025/11/29,nan
353,1000671,90056,拼多多,161,161,144.9,0.9,Y,CP00000629,False,0.0,2025/11/29,discount
354,1000873,90062,拼多多,230,161,117.0,44.0,Y,CP00000218,True,0.3,2025/11/29,cash
355,1000285,90084,淘宝,175,175,175.0,0.0,N,,False,0.0,2025/11/29,nan
356,1000737,90088,拼多多,154,154,138.6,0.9,Y,CP00000632,False,0.0,2025/11/29,discount
357,1000778,90087,淘宝,339,339,339.0,0.0,N,,False,0.0,2025/11/29,nan
358,1000089,90188,淘宝,156,156,156.0,0.0,N,,False,0.0,2025/11/29,nan
359,1000934,90048,拼多多,248,248,248.0,0.0,N,,False,0.0,2025/11/29,nan
360,1001635,90083,淘宝,232,185,185.0,0.0,N,,True,0.2,2025/11/29,nan
361,1002036,90163,拼多多,419,419,419.0,0.0,N,,False,0.0,2025/11/29,nan
362,1000654,90106,淘宝,437,437,437.0,0.0,N,,False,0.0,2025/11/29,nan
363,1001751,90002,拼多多,441,441,396.9,0.9,Y,CP00000646,False,0.0,2025/11/29,discount
364,1002064,90089,拼多多,398,398,318.4,0.8,Y,CP00000619,False,0.0,2025/11/29,discount
365,1001160,90147,拼多多,214,192,172.8,0.9,Y,CP00000608,True,0.1,2025/11/29,discount
366,1001808,90119,拼多多,427,384,384.0,0.0,N,,True,0.1,2025/11/29,nan
367,1000938,90167,拼多多,145,145,116.0,0.8,Y,CP00000658,False,0.0,2025/11/29,discount
368,1000161,90048,拼多多,248,248,248.0,0.0,N,,False,0.0,2025/11/29,nan
369,1002223,90024,拼多多,465,465,465.0,0.0,N,,False,0.0,2025/11/29,nan
370,1000354,90071,拼多多,449,449,449.0,0.0,N,,False,0.0,2025/11/29,nan
371,1001684,90013,淘宝,486,486,486.0,0.0,N,,False,0.0,2025/11/29,nan
372,1002436,90103,拼多多,473,378,378.0,0.0,N,,True,0.2,2025/11/29,nan
373,1000174,90040,拼多多,294,294,256.0,38.0,Y,CP00000670,False,0.0,2025/11/29,cash
374,1000810,90172,拼多多,105,73,73.0,0.0,N,,True,0.3,2025/11/29,nan
375,1001404,90139,淘宝,317,317,317.0,0.0,N,,False,0.0,2025/11/29,nan
376,1000118,90010,淘宝,461,322,257.6,0.8,Y,CP00000616,True,0.3,2025/11/29,discount
377,1000849,90172,拼多多,105,105,105.0,0.0,N,,False,0.0,2025/11/29,nan
378,1002968,90039,拼多多,98,98,98.0,0.0,N,,False,0.0,2025/11/29,nan
379,1002223,90132,拼多多,134,134,113.9,0.85,Y,CP00000734,False,0.0,2025/11/30,discount
380,1000949,90029,淘宝,61,61,61.0,0.0,N,,False,0.0,2025/11/30,nan
381,1001463,90148,拼多多,470,470,470.0,0.0,N,,False,0.0,2025/11/30,nan
382,1002106,90149,淘宝,71,71,71.0,0.0,N,,False,0.0,2025/11/30,nan
383,1002257,90113,淘宝,218,218,218.0,0.0,N,,False,0.0,2025/11/30,nan
384,1001156,90063,拼多多,190,190,160.0,30.0,Y,CP00000721,False,0.0,2025/11/30,cash
385,1001398,90066,拼多多,195,195,195.0,0.0,N,,False,0.0,2025/11/30,nan
386,1001122,90004,拼多多,486,486,486.0,0.0,N,,False,0.0,2025/11/30,nan
387,1002381,90019,淘宝,58,58,58.0,0.0,N,,False,0.0,2025/11/30,nan
388,1000133,90002,淘宝,441,441,391.0,50.0,Y,CP00000685,False,0.0,2025/11/30,cash
389,1002756,90150,淘宝,258,180,136.0,44.0,Y,CP00000712,True,0.3,2025/11/30,cash
390,1002229,90087,淘宝,339,339,339.0,0.0,N,,False,0.0,2025/11/30,nan
391,1001680,90010,淘宝,461,461,461.0,0.0,N,,False,0.0,2025/11/30,nan
392,1002000,90121,淘宝,315,315,315.0,0.0,N,,False,0.0,2025/11/30,nan
393,1002596,90051,淘宝,265,212,212.0,0.0,N,,True,0.2,2025/11/30,nan
394,1002151,90182,拼多多,373,261,261.0,0.0,N,,True,0.3,2025/11/30,nan
395,1000387,90121,淘宝,315,315,315.0,0.0,N,,False,0.0,2025/11/30,nan
396,1000859,90087,淘宝,339,339,339.0,0.0,N,,False,0.0,2025/11/30,nan
397,1002063,90040,淘宝,294,235,199.75,0.85,Y,CP00000727,True,0.2,2025/11/30,discount
398,1002768,90055,淘宝,431,387,360.0,27.0,Y,CP00000350,True,0.1,2025/11/30,cash
399,1000577,90048,淘宝,248,248,248.0,0.0,N,,False,0.0,2025/11/30,nan
400,1000952,90054,淘宝,177,141,106.0,35.0,Y,CP00000722,True,0.2,2025/11/30,cash
401,1002828,90055,淘宝,431,431,431.0,0.0,N,,False,0.0,2025/11/30,nan
402,1002827,90174,淘宝,118,106,106.0,0.0,N,,True,0.1,2025/11/30,nan
403,1000429,90113,淘宝,218,218,218.0,0.0,N,,False,0.0,2025/11/30,nan
404,1002886,90186,拼多多,286,286,286.0,0.0,N,,False,0.0,2025/11/30,nan
405,1002981,90136,淘宝,108,86,73.1,0.85,Y,CP00000710,True,0.2,2025/11/30,discount
406,1000406,90034,淘宝,191,191,191.0,0.0,N,,False,0.0,2025/11/30,nan
407,1002508,90176,淘宝,154,154,154.0,0.0,N,,False,0.0,2025/11/30,nan
408,1001669,90133,拼多多,402,402,402.0,0.0,N,,False,0.0,2025/11/30,nan
409,1002925,90082,拼多多,371,259,233.1,0.9,Y,CP00000719,True,0.3,2025/11/30,discount
410,1002047,90179,淘宝,96,96,96.0,0.0,N,,False,0.0,2025/11/30,nan
411,1002913,90123,拼多多,173,155,139.5,0.9,Y,CP00000692,True,0.1,2025/11/30,discount
412,1001628,90021,淘宝,118,94,84.6,0.9,Y,CP00000700,True,0.2,2025/11/30,discount
413,1001074,90184,拼多多,487,389,382.0,7.0,Y,CP00000769,True,0.2,2025/12/01,cash
414,1002789,90151,淘宝,335,335,335.0,0.0,N,,False,0.0,2025/12/01,nan
415,1001018,90100,拼多多,334,267,267.0,0.0,N,,True,0.2,2025/12/01,nan
416,1001408,90187,淘宝,492,492,442.8,0.9,Y,CP00000791,False,0.0,2025/12/01,discount
417,1002326,90123,淘宝,173,121,121.0,0.0,N,,True,0.3,2025/12/01,nan
418,1000886,90072,淘宝,332,332,300.0,32.0,Y,CP00000748,False,0.0,2025/12/01,cash
419,1000623,90136,淘宝,108,108,76.0,32.0,Y,CP00000774,False,0.0,2025/12/01,cash
420,1001497,90120,淘宝,252,176,176.0,0.0,N,,True,0.3,2025/12/01,nan
421,1001721,90122,拼多多,75,60,54.0,0.9,Y,CP00000794,True,0.2,2025/12/01,discount
422,1000501,90019,淘宝,58,58,49.3,0.85,Y,CP00000740,False,0.0,2025/12/01,discount
423,1002640,90074,拼多多,491,491,491.0,0.0,N,,False,0.0,2025/12/01,nan
424,1002088,90180,淘宝,288,288,288.0,0.0,N,,False,0.0,2025/12/01,nan
425,1000829,90063,淘宝,190,190,190.0,0.0,N,,False,0.0,2025/12/01,nan
426,1002821,90030,拼多多,414,414,414.0,0.0,N,,False,0.0,2025/12/01,nan
427,1001925,90111,拼多多,105,105,58.0,47.0,Y,CP00000765,False,0.0,2025/12/01,cash
428,1000164,90092,淘宝,111,88,88.0,0.0,N,,True,0.2,2025/12/01,nan
429,1000510,90160,拼多多,201,201,160.8,0.8,Y,CP00000778,False,0.0,2025/12/01,discount
430,1001404,90185,淘宝,439,439,439.0,0.0,N,,False,0.0,2025/12/01,nan
431,1001860,90188,淘宝,156,156,156.0,0.0,N,,False,0.0,2025/12/01,nan
432,1001968,90053,拼多多,115,115,115.0,0.0,N,,False,0.0,2025/12/01,nan
433,1001254,90158,淘宝,82,73,73.0,0.0,N,,True,0.1,2025/12/01,nan
434,1001274,90030,拼多多,414,331,331.0,0.0,N,,True,0.2,2025/12/01,nan
435,1000350,90172,拼多多,105,84,84.0,0.0,N,,True,0.2,2025/12/01,nan
436,1002618,90033,拼多多,345,345,345.0,0.0,N,,False,0.0,2025/12/01,nan
437,1001728,90023,拼多多,333,333,318.0,15.0,Y,CP00000742,False,0.0,2025/12/01,cash
438,1001736,90096,淘宝,402,402,361.8,0.9,Y,CP00000744,False,0.0,2025/12/01,discount
439,1000624,90127,拼多多,375,262,262.0,0.0,N,,True,0.3,2025/12/01,nan
440,1000480,90140,淘宝,472,472,472.0,0.0,N,,False,0.0,2025/12/01,nan
441,1001173,90098,拼多多,95,76,76.0,0.0,N,,True,0.2,2025/12/01,nan
442,1002868,90157,淘宝,243,243,243.0,0.0,N,,False,0.0,2025/12/01,nan
443,1001334,90005,淘宝,141,141,141.0,0.0,N,,False,0.0,2025/12/01,nan
444,1002977,90188,淘宝,156,156,156.0,0.0,N,,False,0.0,2025/12/01,nan
445,1002310,90008,淘宝,232,232,208.8,0.9,Y,CP00000789,False,0.0,2025/12/01,discount
446,1002056,90176,淘宝,154,154,154.0,0.0,N,,False,0.0,2025/12/02,nan
447,1002209,90148,淘宝,470,329,329.0,0.0,N,,True,0.3,2025/12/02,nan
448,1001197,90004,淘宝,486,486,486.0,0.0,N,,False,0.0,2025/12/02,nan
449,1000792,90067,淘宝,452,452,452.0,0.0,N,,False,0.0,2025/12/02,nan
450,1001947,90067,淘宝,452,452,452.0,0.0,N,,False,0.0,2025/12/02,nan
451,1001923,90152,拼多多,448,448,448.0,0.0,N,,False,0.0,2025/12/02,nan
452,1000514,90097,淘宝,468,327,327.0,0.0,N,,True,0.3,2025/12/02,nan
453,1000426,90098,淘宝,95,95,95.0,0.0,N,,False,0.0,2025/12/02,nan
454,1000302,90145,拼多多,321,321,321.0,0.0,N,,False,0.0,2025/12/02,nan
455,1002095,90154,淘宝,179,179,179.0,0.0,N,,False,0.0,2025/12/02,nan
456,1000838,90017,拼多多,248,248,248.0,0.0,N,,False,0.0,2025/12/02,nan
457,1002589,90125,淘宝,119,119,119.0,0.0,N,,False,0.0,2025/12/02,nan
458,1002645,90177,拼多多,474,474,402.9,0.85,Y,CP00000812,False,0.0,2025/12/02,discount
459,1000287,90027,淘宝,128,128,128.0,0.0,N,,False,0.0,2025/12/02,nan
460,1002273,90199,拼多多,149,149,149.0,0.0,N,,False,0.0,2025/12/02,nan
461,1002841,90081,淘宝,441,441,409.0,32.0,Y,CP00000852,False,0.0,2025/12/02,cash
462,1001407,90162,淘宝,131,104,68.0,36.0,Y,CP00000832,True,0.2,2025/12/02,cash
463,1000350,90088,淘宝,154,154,154.0,0.0,N,,False,0.0,2025/12/02,nan
464,1002880,90170,淘宝,260,208,208.0,0.0,N,,True,0.2,2025/12/02,nan
465,1001973,90157,淘宝,243,243,243.0,0.0,N,,False,0.0,2025/12/02,nan
466,1001283,90011,拼多多,124,124,124.0,0.0,N,,False,0.0,2025/12/02,nan
467,1002678,90039,淘宝,98,98,98.0,0.0,N,,False,0.0,2025/12/02,nan
468,1000987,90120,淘宝,252,252,214.2,0.85,Y,CP00000865,False,0.0,2025/12/02,discount
469,1000137,90157,淘宝,243,194,177.0,17.0,Y,CP00000831,True,0.2,2025/12/02,cash
470,1002545,90047,拼多多,171,171,139.0,32.0,Y,CP00000833,False,0.0,2025/12/02,cash
471,1002631,90026,拼多多,78,78,78.0,0.0,N,,False,0.0,2025/12/02,nan
472,1001962,90090,拼多多,119,119,101.15,0.85,Y,CP00000855,False,0.0,2025/12/02,discount
473,1000679,90069,淘宝,402,361,361.0,0.0,N,,True,0.1,2025/12/02,nan
474,1002807,90019,淘宝,58,52,52.0,0.0,N,,True,0.1,2025/12/02,nan
475,1000074,90094,淘宝,97,67,53.6,0.8,Y,CP00000864,True,0.3,2025/12/02,discount
476,1001060,90063,拼多多,190,190,190.0,0.0,N,,False,0.0,2025/12/02,nan
477,1002050,90039,拼多多,98,98,83.3,0.85,Y,CP00000804,False,0.0,2025/12/02,discount
478,1002898,90095,拼多多,372,260,260.0,0.0,N,,True,0.3,2025/12/02,nan
479,1001660,90107,拼多多,402,361,361.0,0.0,N,,True,0.1,2025/12/02,nan
480,1002206,90143,拼多多,388,388,310.4,0.8,Y,CP00000849,False,0.0,2025/12/02,discount
481,1000402,90117,淘宝,201,201,189.0,12.0,Y,CP00000707,False,0.0,2025/12/02,cash
482,1002245,90020,淘宝,433,433,368.05,0.85,Y,CP00000862,False,0.0,2025/12/02,discount
483,1000609,90083,淘宝,232,208,187.2,0.9,Y,CP00000850,True,0.1,2025/12/02,discount
484,1002208,90082,淘宝,371,296,296.0,0.0,N,,True,0.2,2025/12/03,nan
485,1002339,90020,淘宝,433,433,433.0,0.0,N,,False,0.0,2025/12/03,nan
486,1002918,90008,淘宝,232,232,232.0,0.0,N,,False,0.0,2025/12/03,nan
487,1002276,90148,拼多多,470,470,470.0,0.0,N,,False,0.0,2025/12/03,nan
488,1000336,90118,拼多多,497,397,397.0,0.0,N,,True,0.2,2025/12/03,nan
489,1002515,90018,拼多多,68,47,47.0,0.0,N,,True,0.3,2025/12/03,nan
490,1000727,90141,拼多多,210,210,210.0,0.0,N,,False,0.0,2025/12/03,nan
491,1000072,90175,淘宝,198,158,158.0,0.0,N,,True,0.2,2025/12/03,nan
492,1002447,90156,拼多多,292,292,262.8,0.9,Y,CP00000870,False,0.0,2025/12/03,discount
493,1000777,90006,淘宝,306,214,214.0,0.0,N,,True,0.3,2025/12/03,nan
494,1002071,90169,拼多多,61,61,61.0,0.0,N,,False,0.0,2025/12/03,nan
495,1000693,90104,拼多多,81,64,64.0,0.0,N,,True,0.2,2025/12/03,nan
496,1002372,90013,淘宝,486,486,454.0,32.0,Y,CP00000873,False,0.0,2025/12/03,cash
497,1001729,90097,拼多多,468,374,339.0,35.0,Y,CP00000883,True,0.2,2025/12/03,cash
498,1000852,90079,淘宝,444,444,444.0,0.0,N,,False,0.0,2025/12/03,nan
499,1001534,90022,拼多多,442,442,406.0,36.0,Y,CP00000894,False,0.0,2025/12/03,cash
500,1001281,90159,淘宝,83,83,83.0,0.0,N,,False,0.0,2025/12/03,nan
501,1002878,90157,拼多多,243,194,194.0,0.0,N,,True,0.2,2025/12/03,nan
502,1000950,90141,淘宝,210,210,210.0,0.0,N,,False,0.0,2025/12/03,nan
503,1000699,90023,拼多多,333,333,333.0,0.0,N,,False,0.0,2025/12/03,nan
504,1001438,90103,拼多多,473,378,302.4,0.8,Y,CP00000907,True,0.2,2025/12/04,discount
505,1001319,90043,淘宝,493,493,479.0,14.0,Y,CP00000913,False,0.0,2025/12/04,cash
506,1002554,90153,淘宝,83,83,83.0,0.0,N,,False,0.0,2025/12/04,nan
507,1002243,90177,拼多多,474,474,468.0,6.0,Y,CP00000950,False,0.0,2025/12/04,cash
508,1002574,90160,淘宝,201,160,160.0,0.0,N,,True,0.2,2025/12/04,nan
509,1001632,90095,拼多多,372,372,334.8,0.9,Y,CP00000918,False,0.0,2025/12/04,discount
510,1002221,90174,拼多多,118,94,75.2,0.8,Y,CP00000924,True,0.2,2025/12/04,discount
511,1000250,90051,拼多多,265,265,265.0,0.0,N,,False,0.0,2025/12/04,nan
512,1001609,90104,淘宝,81,81,34.0,47.0,Y,CP00000940,False,0.0,2025/12/04,cash
513,1002788,90140,拼多多,472,472,472.0,0.0,N,,False,0.0,2025/12/04,nan
514,1001663,90056,拼多多,161,128,128.0,0.0,N,,True,0.2,2025/12/04,nan
515,1001740,90066,淘宝,195,195,195.0,0.0,N,,False,0.0,2025/12/04,nan
516,1001130,90001,淘宝,268,268,268.0,0.0,N,,False,0.0,2025/12/04,nan
517,1000806,90013,拼多多,486,486,486.0,0.0,N,,False,0.0,2025/12/04,nan
518,1000124,90129,淘宝,439,439,439.0,0.0,N,,False,0.0,2025/12/04,nan
519,1001735,90020,淘宝,433,433,368.05,0.85,Y,CP00000941,False,0.0,2025/12/04,discount
520,1001842,90108,拼多多,53,53,53.0,0.0,N,,False,0.0,2025/12/04,nan
521,1000796,90049,淘宝,119,119,119.0,0.0,N,,False,0.0,2025/12/04,nan
522,1002116,90062,淘宝,230,184,165.6,0.9,Y,CP00000958,True,0.2,2025/12/04,discount
523,1001989,90024,拼多多,465,465,465.0,0.0,N,,False,0.0,2025/12/04,nan
524,1001286,90114,拼多多,388,310,310.0,0.0,N,,True,0.2,2025/12/04,nan
525,1000165,90052,淘宝,108,108,108.0,0.0,N,,False,0.0,2025/12/04,nan
526,1000610,90138,拼多多,392,392,392.0,0.0,N,,False,0.0,2025/12/04,nan
527,1001953,90081,拼多多,441,441,441.0,0.0,N,,False,0.0,2025/12/04,nan
528,1002238,90183,拼多多,257,257,257.0,0.0,N,,False,0.0,2025/12/04,nan
529,1001800,90138,拼多多,392,313,313.0,0.0,N,,True,0.2,2025/12/04,nan
530,1002628,90059,拼多多,420,420,420.0,0.0,N,,False,0.0,2025/12/04,nan
531,1000791,90061,拼多多,389,311,311.0,0.0,N,,True,0.2,2025/12/04,nan
532,1001595,90132,拼多多,134,134,110.0,24.0,Y,CP00000589,False,0.0,2025/12/04,cash
533,1000670,90172,拼多多,105,105,105.0,0.0,N,,False,0.0,2025/12/04,nan
534,1000390,90190,拼多多,478,430,407.0,23.0,Y,CP00000946,True,0.1,2025/12/04,cash
535,1002252,90145,淘宝,321,321,321.0,0.0,N,,False,0.0,2025/12/04,nan
536,1001212,90001,拼多多,268,268,214.4,0.8,Y,CP00000926,False,0.0,2025/12/04,discount
537,1002089,90049,淘宝,119,119,89.0,30.0,Y,CP00000925,False,0.0,2025/12/04,cash
538,1001906,90150,淘宝,258,258,214.0,44.0,Y,CP00000994,False,0.0,2025/12/05,cash
539,1002445,90048,淘宝,248,223,178.4,0.8,Y,CP00001003,True,0.1,2025/12/05,discount
540,1001597,90163,拼多多,419,419,419.0,0.0,N,,False,0.0,2025/12/05,nan
541,1001268,90049,淘宝,119,107,107.0,0.0,N,,True,0.1,2025/12/05,nan
542,1000953,90095,淘宝,372,334,334.0,0.0,N,,True,0.1,2025/12/05,nan
543,1002250,90008,拼多多,232,232,232.0,0.0,N,,False,0.0,2025/12/05,nan
544,1002260,90066,淘宝,195,156,127.0,29.0,Y,CP00001005,True,0.2,2025/12/05,cash
545,1001838,90135,淘宝,126,100,100.0,0.0,N,,True,0.2,2025/12/05,nan
546,1000786,90045,拼多多,258,206,206.0,0.0,N,,True,0.2,2025/12/05,nan
547,1000851,90029,拼多多,61,61,23.0,38.0,Y,CP00001006,False,0.0,2025/12/05,cash
548,1001167,90194,拼多多,238,238,238.0,0.0,N,,False,0.0,2025/12/05,nan
549,1002908,90023,拼多多,333,266,233.0,33.0,Y,CP00000972,True,0.2,2025/12/05,cash
550,1001538,90146,淘宝,170,170,170.0,0.0,N,,False,0.0,2025/12/05,nan
551,1000659,90060,淘宝,260,208,208.0,0.0,N,,True,0.2,2025/12/05,nan
552,1000671,90153,拼多多,83,83,83.0,0.0,N,,False,0.0,2025/12/05,nan
553,1002903,90118,淘宝,497,447,447.0,0.0,N,,True,0.1,2025/12/05,nan
554,1001648,90079,淘宝,444,444,444.0,0.0,N,,False,0.0,2025/12/05,nan
555,1001145,90067,拼多多,452,316,316.0,0.0,N,,True,0.3,2025/12/05,nan
556,1001111,90107,淘宝,402,402,402.0,0.0,N,,False,0.0,2025/12/05,nan
557,1000515,90187,拼多多,492,344,344.0,0.0,N,,True,0.3,2025/12/05,nan
558,1002200,90015,拼多多,367,367,367.0,0.0,N,,False,0.0,2025/12/05,nan
559,1001864,90066,淘宝,195,136,136.0,0.0,N,,True,0.3,2025/12/05,nan
560,1000673,90052,淘宝,108,108,74.0,34.0,Y,CP00001004,False,0.0,2025/12/05,cash
561,1000700,90082,拼多多,371,259,259.0,0.0,N,,True,0.3,2025/12/05,nan
562,1000910,90112,拼多多,316,284,227.2,0.8,Y,CP00000988,True,0.1,2025/12/05,discount
563,1000409,90068,拼多多,228,228,228.0,0.0,N,,False,0.0,2025/12/05,nan
564,1002992,90099,淘宝,50,50,40.0,0.8,Y,CP00001010,False,0.0,2025/12/05,discount
565,1002573,90151,拼多多,335,335,335.0,0.0,N,,False,0.0,2025/12/05,nan
566,1000771,90194,淘宝,238,238,224.0,14.0,Y,CP00001012,False,0.0,2025/12/05,cash
567,1000032,90177,拼多多,474,426,426.0,0.0,N,,True,0.1,2025/12/05,nan
568,1000434,90070,拼多多,132,132,132.0,0.0,N,,False,0.0,2025/12/06,nan
569,1002233,90036,拼多多,332,332,265.6,0.8,Y,CP00001023,False,0.0,2025/12/06,discount
570,1001299,90063,淘宝,190,190,190.0,0.0,N,,False,0.0,2025/12/06,nan
571,1001962,90066,淘宝,195,136,136.0,0.0,N,,True,0.3,2025/12/06,nan
572,1002588,90124,淘宝,325,227,227.0,0.0,N,,True,0.3,2025/12/06,nan
573,1001197,90175,拼多多,198,198,198.0,0.0,N,,False,0.0,2025/12/06,nan
574,1000991,90102,拼多多,471,376,376.0,0.0,N,,True,0.2,2025/12/06,nan
575,1002067,90043,淘宝,493,345,345.0,0.0,N,,True,0.3,2025/12/06,nan
576,1001786,90027,拼多多,128,128,128.0,0.0,N,,False,0.0,2025/12/06,nan
577,1001677,90084,淘宝,175,175,175.0,0.0,N,,False,0.0,2025/12/06,nan
578,1000525,90062,淘宝,230,230,230.0,0.0,N,,False,0.0,2025/12/06,nan
579,1001467,90082,淘宝,371,371,371.0,0.0,N,,False,0.0,2025/12/06,nan
580,1000204,90174,拼多多,118,106,106.0,0.0,N,,True,0.1,2025/12/06,nan
581,1000702,90061,淘宝,389,311,279.9,0.9,Y,CP00001068,True,0.2,2025/12/06,discount
582,1002053,90080,淘宝,296,296,296.0,0.0,N,,False,0.0,2025/12/06,nan
583,1001147,90113,淘宝,218,152,152.0,0.0,N,,True,0.3,2025/12/06,nan
584,1001323,90012,拼多多,295,295,295.0,0.0,N,,False,0.0,2025/12/06,nan
585,1000357,90195,拼多多,89,89,89.0,0.0,N,,False,0.0,2025/12/06,nan
586,1002237,90196,淘宝,377,377,339.3,0.9,Y,CP00001064,False,0.0,2025/12/06,discount
587,1002627,90174,淘宝,118,106,106.0,0.0,N,,True,0.1,2025/12/06,nan
588,1000339,90014,拼多多,447,312,312.0,0.0,N,,True,0.3,2025/12/06,nan
589,1002066,90125,拼多多,119,119,119.0,0.0,N,,False,0.0,2025/12/06,nan
590,1001398,90052,淘宝,108,108,67.0,41.0,Y,CP00000730,False,0.0,2025/12/06,cash
591,1000983,90053,拼多多,115,103,90.0,13.0,Y,CP00001043,True,0.1,2025/12/06,cash
592,1002108,90195,淘宝,89,80,80.0,0.0,N,,True,0.1,2025/12/06,nan
593,1000276,90083,淘宝,232,185,185.0,0.0,N,,True,0.2,2025/12/06,nan
